Date,Time,Locality_Name,Crime_Type
2020-07-26 21:00:00,27-07-2020 11:33,Charminar,VANDALISM
2020-07-26 22:00:00,27-07-2020 01:46,Basheerbagh,DOMESTIC VIOLENCE
2020-07-26 23:00:00,27-07-2020 06:39,Ibrahimpatnam,DRUG OFFENSE
2020-07-27 00:00:00,27-07-2020 07:36,Kanchanbagh,HOMICIDE
2020-07-27 01:00:00,27-07-2020 20:20,Charminar,HOMICIDE
2020-07-27 02:00:00,28-07-2020 01:02,L B Nagar,ASSAULT
2020-07-27 03:00:00,27-07-2020 21:49,Nampally,FIREARM OFFENSE
2020-07-27 04:00:00,27-07-2020 06:36,Nampally,CYBERCRIME
2020-07-27 05:00:00,27-07-2020 17:02,Madhapur,SEXUAL ASSAULT
2020-07-27 06:00:00,27-07-2020 09:22,Saidabad,FIREARM OFFENSE
2020-07-27 07:00:00,28-07-2020 02:59,Nampally,ASSAULT
2020-07-27 08:00:00,27-07-2020 22:45,Falaknuma,DOMESTIC VIOLENCE
2020-07-27 09:00:00,28-07-2020 05:31,Kachiguda,ILLEGAL POSSESSION
2020-07-27 10:00:00,27-07-2020 15:59,Musheerabad,SEXUAL ASSAULT
2020-07-27 11:00:00,27-07-2020 11:59,Ibrahimpatnam,TRAFFIC VIOLATION
2020-07-27 12:00:00,28-07-2020 05:46,Madhapur,ILLEGAL POSSESSION
2020-07-27 13:00:00,27-07-2020 15:03,L B Nagar,VEHICLE - STOLEN
2020-07-27 14:00:00,28-07-2020 10:49,Shamshabad,SHOPLIFTING
2020-07-27 15:00:00,28-07-2020 02:09,Kanchanbagh,IDENTITY THEFT
2020-07-27 16:00:00,28-07-2020 02:35,L B Nagar,SHOPLIFTING
2020-07-27 17:00:00,28-07-2020 10:08,Kishan Bagh,HOMICIDE
2020-07-27 18:00:00,27-07-2020 18:44,Pathargatti,BURGLARY
2020-07-27 19:00:00,28-07-2020 07:00,Nampally,HOMICIDE
2020-07-27 20:00:00,28-07-2020 11:44,Basheerbagh,ILLEGAL POSSESSION
2020-07-27 21:00:00,28-07-2020 09:05,Charminar,FIREARM OFFENSE
2020-07-27 22:00:00,28-07-2020 11:10,gachibowli,ARSON
2020-07-27 23:00:00,28-07-2020 00:40,Basheerbagh,DOMESTIC VIOLENCE
2020-07-28 00:00:00,28-07-2020 12:19,Jahanuma,TRAFFIC VIOLATION
2020-07-28 01:00:00,28-07-2020 04:30,Charminar,PUBLIC INTOXICATION
2020-07-28 02:00:00,28-07-2020 04:51,Charminar,HOMICIDE
2020-07-28 03:00:00,28-07-2020 14:23,Charminar,VANDALISM
2020-07-28 04:00:00,28-07-2020 23:48,Saidabad,ARSON
2020-07-28 05:00:00,28-07-2020 21:46,Lingampally,SEXUAL ASSAULT
2020-07-28 06:00:00,28-07-2020 20:07,Basheerbagh,COUNTERFEITING
2020-07-28 07:00:00,28-07-2020 17:47,Falaknuma,BURGLARY
2020-07-28 08:00:00,28-07-2020 11:11,Falaknuma,SEXUAL ASSAULT
2020-07-28 09:00:00,29-07-2020 02:15,L B Nagar,VANDALISM
2020-07-28 10:00:00,29-07-2020 04:31,Hi-Tech City,CYBERCRIME
2020-07-28 11:00:00,29-07-2020 02:16,Ameerpet,BURGLARY
2020-07-28 12:00:00,29-07-2020 01:44,Basheerbagh,FRAUD
2020-07-28 13:00:00,29-07-2020 08:27,Falaknuma,CYBERCRIME
2020-07-28 14:00:00,29-07-2020 00:32,gachibowli,VANDALISM
2020-07-28 15:00:00,29-07-2020 04:57,Ameerpet,PUBLIC INTOXICATION
2020-07-28 16:00:00,28-07-2020 19:39,Jahanuma,ROBBERY
2020-07-28 17:00:00,29-07-2020 06:58,Ameerpet,KIDNAPPING
2020-07-28 18:00:00,29-07-2020 06:04,Falaknuma,BURGLARY
2020-07-28 19:00:00,29-07-2020 07:11,Basheerbagh,IDENTITY THEFT
2020-07-28 20:00:00,29-07-2020 13:14,Saidabad,VEHICLE - STOLEN
2020-07-28 21:00:00,29-07-2020 10:41,Madhapur,DOMESTIC VIOLENCE
2020-07-28 22:00:00,29-07-2020 14:06,Hyderguda,DRUG OFFENSE
2020-07-28 23:00:00,29-07-2020 03:44,Jahanuma,TRAFFIC VIOLATION
2020-07-29 00:00:00,29-07-2020 15:28,Jahanuma,BURGLARY
2020-07-29 01:00:00,29-07-2020 13:07,Madhapur,TRAFFIC VIOLATION
2020-07-29 02:00:00,29-07-2020 22:59,Falaknuma,DOMESTIC VIOLENCE
2020-07-29 03:00:00,29-07-2020 13:59,Ameerpet,PUBLIC INTOXICATION
2020-07-29 04:00:00,29-07-2020 23:21,Pathargatti,SHOPLIFTING
2020-07-29 05:00:00,29-07-2020 14:49,Shamshabad,EXTORTION
2020-07-29 06:00:00,29-07-2020 20:13,Jahanuma,KIDNAPPING
2020-07-29 07:00:00,29-07-2020 18:45,Madhapur,CYBERCRIME
2020-07-29 08:00:00,29-07-2020 10:22,Begum Bazar,ROBBERY
2020-07-29 09:00:00,29-07-2020 09:39,Charminar,IDENTITY THEFT
2020-07-29 10:00:00,30-07-2020 02:46,Charminar,VEHICLE - STOLEN
2020-07-29 11:00:00,29-07-2020 20:18,Pathargatti,PUBLIC INTOXICATION
2020-07-29 12:00:00,30-07-2020 04:16,Madhapur,ILLEGAL POSSESSION
2020-07-29 13:00:00,29-07-2020 14:58,Kachiguda,HOMICIDE
2020-07-29 14:00:00,30-07-2020 05:36,Saidabad,IDENTITY THEFT
2020-07-29 15:00:00,29-07-2020 19:11,Patancheru,VANDALISM
2020-07-29 16:00:00,30-07-2020 07:28,Patancheru,TRAFFIC VIOLATION
2020-07-29 17:00:00,29-07-2020 21:35,Charminar,PUBLIC INTOXICATION
2020-07-29 18:00:00,30-07-2020 16:26,Basheerbagh,SHOPLIFTING
2020-07-29 19:00:00,30-07-2020 07:32,Kishan Bagh,DRUG OFFENSE
2020-07-29 20:00:00,30-07-2020 12:28,Basheerbagh,TRAFFIC VIOLATION
2020-07-29 21:00:00,30-07-2020 05:45,Basheerbagh,SHOPLIFTING
2020-07-29 22:00:00,30-07-2020 03:23,Shamshabad,ILLEGAL POSSESSION
2020-07-29 23:00:00,30-07-2020 20:00,Ameerpet,DRUG OFFENSE
2020-07-30 00:00:00,30-07-2020 09:58,Ameerpet,EXTORTION
2020-07-30 01:00:00,30-07-2020 02:47,L B Nagar,SHOPLIFTING
2020-07-30 02:00:00,31-07-2020 01:27,L B Nagar,ASSAULT
2020-07-30 03:00:00,30-07-2020 04:01,Madhapur,ARSON
2020-07-30 04:00:00,30-07-2020 20:05,Kanchanbagh,SHOPLIFTING
2020-07-30 05:00:00,30-07-2020 14:40,Madhapur,DOMESTIC VIOLENCE
2020-07-30 06:00:00,30-07-2020 17:07,Ameerpet,DOMESTIC VIOLENCE
2020-07-30 07:00:00,30-07-2020 12:05,Falaknuma,COUNTERFEITING
2020-07-30 08:00:00,31-07-2020 03:21,Patancheru,FIREARM OFFENSE
2020-07-30 09:00:00,31-07-2020 08:46,Ameerpet,ARSON
2020-07-30 10:00:00,30-07-2020 14:52,gachibowli,VANDALISM
2020-07-30 11:00:00,31-07-2020 10:53,Falaknuma,SEXUAL ASSAULT
2020-07-30 12:00:00,30-07-2020 15:34,Patancheru,ASSAULT
2020-07-30 13:00:00,30-07-2020 17:28,Falaknuma,SHOPLIFTING
2020-07-30 14:00:00,30-07-2020 20:43,Charminar,VANDALISM
2020-07-30 15:00:00,30-07-2020 20:57,Charminar,VEHICLE - STOLEN
2020-07-30 16:00:00,30-07-2020 20:46,Patancheru,PUBLIC INTOXICATION
2020-07-30 17:00:00,30-07-2020 17:00,Falaknuma,FIREARM OFFENSE
2020-07-30 18:00:00,30-07-2020 18:19,Kishan Bagh,EXTORTION
2020-07-30 19:00:00,31-07-2020 16:12,Jahanuma,TRAFFIC VIOLATION
2020-07-30 20:00:00,31-07-2020 15:18,Basheerbagh,COUNTERFEITING
2020-07-30 21:00:00,31-07-2020 10:04,Falaknuma,CYBERCRIME
2020-07-30 22:00:00,31-07-2020 15:25,L B Nagar,IDENTITY THEFT
2020-07-30 23:00:00,31-07-2020 20:31,Basheerbagh,SHOPLIFTING
2020-07-31 00:00:00,31-07-2020 21:13,L B Nagar,FRAUD
2020-07-31 01:00:00,31-07-2020 02:07,Charminar,SEXUAL ASSAULT
2020-07-31 02:00:00,31-07-2020 05:02,Basheerbagh,SEXUAL ASSAULT
2020-07-31 03:00:00,31-07-2020 14:51,Madhapur,DOMESTIC VIOLENCE
2020-07-31 04:00:00,01-08-2020 01:56,Shamshabad,CYBERCRIME
2020-07-31 05:00:00,31-07-2020 22:57,Afzalgunj,EXTORTION
2020-07-31 06:00:00,31-07-2020 18:07,Basheerbagh,HOMICIDE
2020-07-31 07:00:00,31-07-2020 16:56,Jahanuma,PUBLIC INTOXICATION
2020-07-31 08:00:00,31-07-2020 18:46,Jahanuma,EXTORTION
2020-07-31 09:00:00,01-08-2020 02:32,Falaknuma,KIDNAPPING
2020-07-31 10:00:00,31-07-2020 22:18,Ibrahimpatnam,ROBBERY
2020-07-31 11:00:00,31-07-2020 20:33,Kachiguda,TRAFFIC VIOLATION
2020-07-31 12:00:00,31-07-2020 21:32,Jahanuma,HOMICIDE
2020-07-31 13:00:00,01-08-2020 08:23,Basheerbagh,EXTORTION
2020-07-31 14:00:00,01-08-2020 01:28,Jahanuma,VEHICLE - STOLEN
2020-07-31 15:00:00,31-07-2020 20:30,Basheerbagh,TRAFFIC VIOLATION
2020-07-31 16:00:00,01-08-2020 03:49,Kachiguda,DOMESTIC VIOLENCE
2020-07-31 17:00:00,01-08-2020 16:12,Kachiguda,ARSON
2020-07-31 18:00:00,01-08-2020 14:31,Basheerbagh,DOMESTIC VIOLENCE
2020-07-31 19:00:00,01-08-2020 14:45,Patancheru,ASSAULT
2020-07-31 20:00:00,31-07-2020 22:51,Jahanuma,HOMICIDE
2020-07-31 21:00:00,01-08-2020 16:07,Basheerbagh,ASSAULT
2020-07-31 22:00:00,01-08-2020 06:56,Falaknuma,EXTORTION
2020-07-31 23:00:00,01-08-2020 17:44,Hyderguda,EXTORTION
2020-08-01 00:00:00,01-08-2020 04:19,Ibrahimpatnam,IDENTITY THEFT
2020-08-01 01:00:00,01-08-2020 12:20,Lingampally,BURGLARY
2020-08-01 02:00:00,01-08-2020 16:23,Kachiguda,TRAFFIC VIOLATION
2020-08-01 03:00:00,02-08-2020 02:33,Ameerpet,EXTORTION
2020-08-01 04:00:00,01-08-2020 17:03,Madhapur,SHOPLIFTING
2020-08-01 05:00:00,01-08-2020 19:35,Basheerbagh,ILLEGAL POSSESSION
2020-08-01 06:00:00,01-08-2020 18:29,Nampally,IDENTITY THEFT
2020-08-01 07:00:00,02-08-2020 01:47,Patancheru,ROBBERY
2020-08-01 08:00:00,01-08-2020 21:45,Ameerpet,SHOPLIFTING
2020-08-01 09:00:00,02-08-2020 00:50,Falaknuma,BURGLARY
2020-08-01 10:00:00,01-08-2020 20:42,Begum Bazar,VANDALISM
2020-08-01 11:00:00,02-08-2020 02:39,Falaknuma,KIDNAPPING
2020-08-01 12:00:00,01-08-2020 22:16,Hyderguda,KIDNAPPING
2020-08-01 13:00:00,02-08-2020 02:54,Ameerpet,FIREARM OFFENSE
2020-08-01 14:00:00,02-08-2020 05:53,Begum Bazar,BURGLARY
2020-08-01 15:00:00,01-08-2020 20:02,Hyderguda,ROBBERY
2020-08-01 16:00:00,02-08-2020 05:37,Falaknuma,ARSON
2020-08-01 17:00:00,02-08-2020 07:11,Nampally,SHOPLIFTING
2020-08-01 18:00:00,01-08-2020 21:22,Pathargatti,SEXUAL ASSAULT
2020-08-01 19:00:00,01-08-2020 20:00,Ibrahimpatnam,VANDALISM
2020-08-01 20:00:00,02-08-2020 08:57,Begum Bazar,SHOPLIFTING
2020-08-01 21:00:00,02-08-2020 12:44,Malakpet,ROBBERY
2020-08-01 22:00:00,02-08-2020 18:30,Kachiguda,ASSAULT
2020-08-01 23:00:00,02-08-2020 15:09,Falaknuma,BURGLARY
2020-08-02 00:00:00,02-08-2020 23:29,Saidabad,ASSAULT
2020-08-02 01:00:00,02-08-2020 21:34,Hyderguda,IDENTITY THEFT
2020-08-02 02:00:00,02-08-2020 08:15,Kanchanbagh,PUBLIC INTOXICATION
2020-08-02 03:00:00,02-08-2020 16:27,Begum Bazar,VEHICLE - STOLEN
2020-08-02 04:00:00,03-08-2020 03:26,Kachiguda,IDENTITY THEFT
2020-08-02 05:00:00,03-08-2020 01:19,Madhapur,FRAUD
2020-08-02 06:00:00,02-08-2020 23:30,Ibrahimpatnam,HOMICIDE
2020-08-02 07:00:00,02-08-2020 08:48,Uppal,SEXUAL ASSAULT
2020-08-02 08:00:00,02-08-2020 12:04,Ibrahimpatnam,PUBLIC INTOXICATION
2020-08-02 09:00:00,03-08-2020 08:15,Hyderguda,SHOPLIFTING
2020-08-02 10:00:00,02-08-2020 14:24,Saidabad,TRAFFIC VIOLATION
2020-08-02 11:00:00,02-08-2020 21:31,Begum Bazar,VANDALISM
2020-08-02 12:00:00,02-08-2020 23:27,Shamshabad,TRAFFIC VIOLATION
2020-08-02 13:00:00,02-08-2020 15:44,Falaknuma,KIDNAPPING
2020-08-02 14:00:00,03-08-2020 08:07,Afzalgunj,ROBBERY
2020-08-02 15:00:00,03-08-2020 08:36,Falaknuma,COUNTERFEITING
2020-08-02 16:00:00,03-08-2020 14:37,Patancheru,VEHICLE - STOLEN
2020-08-02 17:00:00,03-08-2020 05:54,Kanchanbagh,PUBLIC INTOXICATION
2020-08-02 18:00:00,02-08-2020 22:38,Saidabad,FIREARM OFFENSE
2020-08-02 19:00:00,03-08-2020 04:55,Ibrahimpatnam,PUBLIC INTOXICATION
2020-08-02 20:00:00,03-08-2020 02:11,Hyderguda,VANDALISM
2020-08-02 21:00:00,03-08-2020 04:08,Basheerbagh,IDENTITY THEFT
2020-08-02 22:00:00,03-08-2020 10:40,Falaknuma,CYBERCRIME
2020-08-02 23:00:00,03-08-2020 08:16,Falaknuma,CYBERCRIME
2020-08-03 00:00:00,03-08-2020 07:12,gachibowli,KIDNAPPING
2020-08-03 01:00:00,03-08-2020 23:43,Kachiguda,ASSAULT
2020-08-03 02:00:00,03-08-2020 18:54,Basheerbagh,DRUG OFFENSE
2020-08-03 03:00:00,03-08-2020 06:53,Patancheru,SEXUAL ASSAULT
2020-08-03 04:00:00,03-08-2020 07:44,Patancheru,SHOPLIFTING
2020-08-03 05:00:00,03-08-2020 07:31,Ameerpet,SEXUAL ASSAULT
2020-08-03 06:00:00,04-08-2020 05:37,Madhapur,SEXUAL ASSAULT
2020-08-03 07:00:00,03-08-2020 09:49,Basheerbagh,EXTORTION
2020-08-03 08:00:00,04-08-2020 07:28,Madhapur,SHOPLIFTING
2020-08-03 09:00:00,04-08-2020 01:38,Falaknuma,EXTORTION
2020-08-03 10:00:00,04-08-2020 00:18,Basheerbagh,DRUG OFFENSE
2020-08-03 11:00:00,04-08-2020 08:47,Basheerbagh,ROBBERY
2020-08-03 12:00:00,04-08-2020 02:18,Madhapur,COUNTERFEITING
2020-08-03 13:00:00,04-08-2020 08:17,Charminar,VANDALISM
2020-08-03 14:00:00,04-08-2020 09:23,Shamshabad,FIREARM OFFENSE
2020-08-03 15:00:00,03-08-2020 19:23,Kanchanbagh,CYBERCRIME
2020-08-03 16:00:00,03-08-2020 19:01,Madhapur,EXTORTION
2020-08-03 17:00:00,04-08-2020 00:09,Kachiguda,ARSON
2020-08-03 18:00:00,04-08-2020 14:21,Hyderguda,FIREARM OFFENSE
2020-08-03 19:00:00,04-08-2020 11:07,Hyderguda,DRUG OFFENSE
2020-08-03 20:00:00,04-08-2020 02:19,Madhapur,ASSAULT
2020-08-03 21:00:00,04-08-2020 11:32,Kishan Bagh,VEHICLE - STOLEN
2020-08-03 22:00:00,03-08-2020 23:43,Hyderguda,PUBLIC INTOXICATION
2020-08-03 23:00:00,04-08-2020 01:18,Falaknuma,FRAUD
2020-08-04 00:00:00,04-08-2020 01:49,Madhapur,ARSON
2020-08-04 01:00:00,04-08-2020 03:43,Basheerbagh,VANDALISM
2020-08-04 02:00:00,04-08-2020 04:20,Jahanuma,VEHICLE - STOLEN
2020-08-04 03:00:00,04-08-2020 17:15,Madhapur,BURGLARY
2020-08-04 04:00:00,04-08-2020 12:57,Hyderguda,TRAFFIC VIOLATION
2020-08-04 05:00:00,04-08-2020 07:38,Lingampally,CYBERCRIME
2020-08-04 06:00:00,04-08-2020 23:25,Jahanuma,KIDNAPPING
2020-08-04 07:00:00,04-08-2020 09:38,Jahanuma,HOMICIDE
2020-08-04 08:00:00,04-08-2020 23:44,Musheerabad,TRAFFIC VIOLATION
2020-08-04 09:00:00,04-08-2020 23:16,Madhapur,CYBERCRIME
2020-08-04 10:00:00,05-08-2020 05:58,Charminar,VANDALISM
2020-08-04 11:00:00,05-08-2020 10:49,Kanchanbagh,IDENTITY THEFT
2020-08-04 12:00:00,05-08-2020 07:01,Falaknuma,ARSON
2020-08-04 13:00:00,05-08-2020 05:10,Charminar,VEHICLE - STOLEN
2020-08-04 14:00:00,05-08-2020 13:27,Charminar,COUNTERFEITING
2020-08-04 15:00:00,05-08-2020 14:41,Patancheru,CYBERCRIME
2020-08-04 16:00:00,05-08-2020 14:38,Kishan Bagh,ASSAULT
2020-08-04 17:00:00,04-08-2020 18:59,Charminar,HOMICIDE
2020-08-04 18:00:00,04-08-2020 19:43,Madhapur,BURGLARY
2020-08-04 19:00:00,04-08-2020 19:12,Falaknuma,DRUG OFFENSE
2020-08-04 20:00:00,05-08-2020 02:58,Patancheru,DRUG OFFENSE
2020-08-04 21:00:00,05-08-2020 13:46,L B Nagar,EXTORTION
2020-08-04 22:00:00,05-08-2020 06:41,Basheerbagh,CYBERCRIME
2020-08-04 23:00:00,05-08-2020 03:05,Patancheru,ARSON
2020-08-05 00:00:00,05-08-2020 02:16,Charminar,HOMICIDE
2020-08-05 01:00:00,05-08-2020 08:23,Kachiguda,ROBBERY
2020-08-05 02:00:00,05-08-2020 22:40,Madhapur,TRAFFIC VIOLATION
2020-08-05 03:00:00,05-08-2020 13:49,Falaknuma,ILLEGAL POSSESSION
2020-08-05 04:00:00,05-08-2020 17:26,Patancheru,COUNTERFEITING
2020-08-05 05:00:00,05-08-2020 15:59,Kukatpally,FIREARM OFFENSE
2020-08-05 06:00:00,05-08-2020 20:16,Kachiguda,ILLEGAL POSSESSION
2020-08-05 07:00:00,05-08-2020 19:33,L B Nagar,DRUG OFFENSE
2020-08-05 08:00:00,05-08-2020 17:45,L B Nagar,VANDALISM
2020-08-05 09:00:00,05-08-2020 19:54,Afzalgunj,SHOPLIFTING
2020-08-05 10:00:00,05-08-2020 20:35,Charminar,FIREARM OFFENSE
2020-08-05 11:00:00,05-08-2020 19:50,Hyderguda,SHOPLIFTING
2020-08-05 12:00:00,06-08-2020 08:47,L B Nagar,FRAUD
2020-08-05 13:00:00,06-08-2020 08:56,Charminar,FRAUD
2020-08-05 14:00:00,05-08-2020 15:52,Kachiguda,ARSON
2020-08-05 15:00:00,06-08-2020 07:52,Nacharam,ROBBERY
2020-08-05 16:00:00,06-08-2020 02:03,Charminar,ROBBERY
2020-08-05 17:00:00,06-08-2020 02:27,Kishan Bagh,HOMICIDE
2020-08-05 18:00:00,06-08-2020 12:17,Falaknuma,FIREARM OFFENSE
2020-08-05 19:00:00,06-08-2020 12:53,Basheerbagh,KIDNAPPING
2020-08-05 20:00:00,06-08-2020 12:16,Kachiguda,HOMICIDE
2020-08-05 21:00:00,06-08-2020 07:40,Falaknuma,CYBERCRIME
2020-08-05 22:00:00,06-08-2020 14:58,Charminar,BURGLARY
2020-08-05 23:00:00,06-08-2020 05:58,Hyderguda,SHOPLIFTING
2020-08-06 00:00:00,06-08-2020 14:17,Patancheru,ROBBERY
2020-08-06 01:00:00,06-08-2020 16:34,Musheerabad,ROBBERY
2020-08-06 02:00:00,06-08-2020 21:51,Kachiguda,KIDNAPPING
2020-08-06 03:00:00,07-08-2020 01:33,Madhapur,HOMICIDE
2020-08-06 04:00:00,06-08-2020 07:47,Ameerpet,FIREARM OFFENSE
2020-08-06 05:00:00,06-08-2020 18:08,Falaknuma,KIDNAPPING
2020-08-06 06:00:00,06-08-2020 19:34,Madhapur,SHOPLIFTING
2020-08-06 07:00:00,06-08-2020 12:56,Madhapur,FIREARM OFFENSE
2020-08-06 08:00:00,06-08-2020 18:54,Falaknuma,SEXUAL ASSAULT
2020-08-06 09:00:00,06-08-2020 12:22,Ameerpet,ARSON
2020-08-06 10:00:00,07-08-2020 08:34,Kachiguda,TRAFFIC VIOLATION
2020-08-06 11:00:00,07-08-2020 10:35,Jahanuma,TRAFFIC VIOLATION
2020-08-06 12:00:00,06-08-2020 22:53,Hyderguda,IDENTITY THEFT
2020-08-06 13:00:00,07-08-2020 02:29,Uppal,VANDALISM
2020-08-06 14:00:00,06-08-2020 21:49,Afzalgunj,TRAFFIC VIOLATION
2020-08-06 15:00:00,07-08-2020 09:19,Uppal,FIREARM OFFENSE
2020-08-06 16:00:00,07-08-2020 12:32,Basheerbagh,ASSAULT
2020-08-06 17:00:00,07-08-2020 07:56,Falaknuma,CYBERCRIME
2020-08-06 18:00:00,07-08-2020 10:12,Kishan Bagh,VANDALISM
2020-08-06 19:00:00,07-08-2020 15:06,Falaknuma,HOMICIDE
2020-08-06 20:00:00,07-08-2020 01:59,Falaknuma,KIDNAPPING
2020-08-06 21:00:00,07-08-2020 20:39,Madhapur,FIREARM OFFENSE
2020-08-06 22:00:00,07-08-2020 04:46,Kachiguda,VANDALISM
2020-08-06 23:00:00,07-08-2020 20:10,Madhapur,IDENTITY THEFT
2020-08-07 00:00:00,07-08-2020 01:16,Afzalgunj,VEHICLE - STOLEN
2020-08-07 01:00:00,07-08-2020 10:55,Basheerbagh,VANDALISM
2020-08-07 02:00:00,07-08-2020 03:55,Musheerabad,ARSON
2020-08-07 03:00:00,08-08-2020 01:45,Kachiguda,BURGLARY
2020-08-07 04:00:00,08-08-2020 02:33,Nacharam,EXTORTION
2020-08-07 05:00:00,07-08-2020 22:03,Kachiguda,COUNTERFEITING
2020-08-07 06:00:00,07-08-2020 17:30,Falaknuma,PUBLIC INTOXICATION
2020-08-07 07:00:00,08-08-2020 06:06,Hyderguda,ROBBERY
2020-08-07 08:00:00,07-08-2020 22:52,Uppal,ASSAULT
2020-08-07 09:00:00,07-08-2020 16:07,gachibowli,EXTORTION
2020-08-07 10:00:00,07-08-2020 22:29,L B Nagar,ARSON
2020-08-07 11:00:00,07-08-2020 19:20,Falaknuma,CYBERCRIME
2020-08-07 12:00:00,08-08-2020 11:23,Charminar,FIREARM OFFENSE
2020-08-07 13:00:00,08-08-2020 02:32,Madhapur,ILLEGAL POSSESSION
2020-08-07 14:00:00,07-08-2020 15:29,Musheerabad,SEXUAL ASSAULT
2020-08-07 15:00:00,07-08-2020 19:05,Dilsukhnagar,ASSAULT
2020-08-07 16:00:00,08-08-2020 01:23,Afzalgunj,ROBBERY
2020-08-07 17:00:00,08-08-2020 13:17,Charminar,ARSON
2020-08-07 18:00:00,07-08-2020 18:50,Uppal,SHOPLIFTING
2020-08-07 19:00:00,08-08-2020 00:56,Lingampally,CYBERCRIME
2020-08-07 20:00:00,08-08-2020 14:36,Ibrahimpatnam,CYBERCRIME
2020-08-07 21:00:00,08-08-2020 15:21,Nampally,SHOPLIFTING
2020-08-07 22:00:00,07-08-2020 22:24,Basheerbagh,HOMICIDE
2020-08-07 23:00:00,08-08-2020 16:23,Hyderguda,CYBERCRIME
2020-08-08 00:00:00,08-08-2020 14:10,Hyderguda,IDENTITY THEFT
2020-08-08 01:00:00,08-08-2020 01:49,Ameerpet,VEHICLE - STOLEN
2020-08-08 02:00:00,08-08-2020 11:58,Charminar,ARSON
2020-08-08 03:00:00,08-08-2020 03:46,Falaknuma,ROBBERY
2020-08-08 04:00:00,09-08-2020 03:05,Ibrahimpatnam,HOMICIDE
2020-08-08 05:00:00,08-08-2020 10:45,Falaknuma,DRUG OFFENSE
2020-08-08 06:00:00,09-08-2020 00:47,Uppal,COUNTERFEITING
2020-08-08 07:00:00,08-08-2020 09:36,Falaknuma,BURGLARY
2020-08-08 08:00:00,08-08-2020 22:08,Falaknuma,COUNTERFEITING
2020-08-08 09:00:00,09-08-2020 00:28,Uppal,COUNTERFEITING
2020-08-08 10:00:00,08-08-2020 23:45,Saidabad,PUBLIC INTOXICATION
2020-08-08 11:00:00,09-08-2020 00:38,Hyderguda,EXTORTION
2020-08-08 12:00:00,08-08-2020 18:05,Kanchanbagh,ARSON
2020-08-08 13:00:00,08-08-2020 19:09,Hyderguda,ROBBERY
2020-08-08 14:00:00,09-08-2020 12:53,Kachiguda,VEHICLE - STOLEN
2020-08-08 15:00:00,09-08-2020 06:49,Madhapur,SEXUAL ASSAULT
2020-08-08 16:00:00,08-08-2020 17:28,Basheerbagh,ROBBERY
2020-08-08 17:00:00,08-08-2020 22:41,Dilsukhnagar,ILLEGAL POSSESSION
2020-08-08 18:00:00,09-08-2020 14:50,Jahanuma,VEHICLE - STOLEN
2020-08-08 19:00:00,09-08-2020 00:19,Ameerpet,ILLEGAL POSSESSION
2020-08-08 20:00:00,09-08-2020 09:02,Charminar,VANDALISM
2020-08-08 21:00:00,09-08-2020 06:02,Falaknuma,BURGLARY
2020-08-08 22:00:00,09-08-2020 21:23,Madhapur,TRAFFIC VIOLATION
2020-08-08 23:00:00,09-08-2020 19:50,Charminar,IDENTITY THEFT
2020-08-09 00:00:00,09-08-2020 20:50,Patancheru,VANDALISM
2020-08-09 01:00:00,10-08-2020 00:45,Begum Bazar,PUBLIC INTOXICATION
2020-08-09 02:00:00,09-08-2020 19:35,Kukatpally,DOMESTIC VIOLENCE
2020-08-09 03:00:00,09-08-2020 23:37,Kanchanbagh,CYBERCRIME
2020-08-09 04:00:00,09-08-2020 10:29,Pathargatti,ROBBERY
2020-08-09 05:00:00,09-08-2020 11:55,Begum Bazar,SEXUAL ASSAULT
2020-08-09 06:00:00,10-08-2020 04:43,Kachiguda,BURGLARY
2020-08-09 07:00:00,10-08-2020 04:17,Nampally,ROBBERY
2020-08-09 08:00:00,09-08-2020 14:14,Madhapur,SEXUAL ASSAULT
2020-08-09 09:00:00,09-08-2020 21:51,Shamshabad,FRAUD
2020-08-09 10:00:00,09-08-2020 23:14,L B Nagar,EXTORTION
2020-08-09 11:00:00,09-08-2020 18:32,Patancheru,KIDNAPPING
2020-08-09 12:00:00,10-08-2020 02:03,Malakpet,ASSAULT
2020-08-09 13:00:00,10-08-2020 02:42,Falaknuma,IDENTITY THEFT
2020-08-09 14:00:00,10-08-2020 11:11,Falaknuma,CYBERCRIME
2020-08-09 15:00:00,09-08-2020 15:02,Afzalgunj,HOMICIDE
2020-08-09 16:00:00,10-08-2020 05:11,Kanchanbagh,VEHICLE - STOLEN
2020-08-09 17:00:00,09-08-2020 22:45,Hyderguda,ROBBERY
2020-08-09 18:00:00,10-08-2020 08:55,Charminar,EXTORTION
2020-08-09 19:00:00,09-08-2020 23:04,L B Nagar,IDENTITY THEFT
2020-08-09 20:00:00,09-08-2020 20:01,Hyderguda,PUBLIC INTOXICATION
2020-08-09 21:00:00,09-08-2020 23:49,Ibrahimpatnam,ILLEGAL POSSESSION
2020-08-09 22:00:00,10-08-2020 10:38,Basheerbagh,CYBERCRIME
2020-08-09 23:00:00,10-08-2020 11:19,Madhapur,FRAUD
2020-08-10 00:00:00,10-08-2020 23:40,Falaknuma,BURGLARY
2020-08-10 01:00:00,10-08-2020 10:32,Jahanuma,COUNTERFEITING
2020-08-10 02:00:00,10-08-2020 17:44,Ibrahimpatnam,SHOPLIFTING
2020-08-10 03:00:00,10-08-2020 05:18,Nampally,DRUG OFFENSE
